Ahal_ID,mRNA,H3K4me1,H3K4me2,H3K4me3,H4ac,H3K36me3,H3K27me3,H2AZ,H3K9me2,H3
g03420,,4,,,,,,,,
g03421,6,,5,,,,,,,
g03422,,,,,,,,,,
g03423,,,,,,,,,,
g03424,,,,,,,,,,
g03425,,,,,,,,,,
g03426,,,,,,,,,,
g03427,,,,,,,,,,
g03428,,,,,,,,,,
g03429,,,,,,,,4,,
g03430,,,,,,,,,,
g03431,,,,,,,,,,4
g03432,,,,,,,,,,
g03433,,,,,,,,,,
g03434,,,,,,,,,,
g03435,,,,,,,,,,
g03436,,,,,,,,,,
g03437,,,,,,,,,,
g03438,,,,,,,59,,,
g03439,,,,,,,,,,
g03440,,,,,,,,,,
g03441,,,4,,,36,,,,
g03442,,,,,,,,,,
g03443,,,,,,,,,,
g03444,,,,,,,,,,
g03445,,,,,,,,,,
g03446,,,,97,133,,,4,,
g03447,,,,,,,,,,
g03448,,,,,,,,,,
g03449,,,,,,,,,,
g03450,,,,,,,,,,
g03451,,5,,,,,,,,
g03452,,,,,,,,,,
g03453,,,,,,,,,,
g03454,,,,,,,,,,
g03455,,,,,,,,,,
g03456,,,,,,,,,,
g03457,,,,,,,,,,
g03458,,,,,,,,,,
g03459,,,,,,,,,,
g03460,,,,,,,,,,8
g03461,,,,,,,,,,
g03462,,,129,,,,,,,
g03463,,,,,,,,,,
g03464,,,,,,,,,,
g03465,,,,,,,,,,
g03466,,,,,,,,8,,
g03467,,,,,,,,,,
g03468,,,,,,,,,,
g03469,,,,,,,,,,
g03470,,,,,,,,116,,
g03471,,,,,,,,,,
g03472,,,,,,,,,,
g03473,,,,,,,,5,,
g03474,,,,,,,,,,4
g03475,,,,,,,,,,
g03476,,,,,,,,,,
g03477,,,,,,,,,,
g03478,,,,,,,101,,,
g03479,,,,,,,,,,
g03480,,,,,,,,,,
g03481,,,,,,,,,,
g03482,,,,,,,,5,,
g03483,,,,,,,,,,
g03484,,,,,,,,4,,
g03485,,,,,,,,5,,
g03486,,,,,111,,,,,
g03487,,,21,,,87,,54,,
g03488,,,,,,,,,,
g03489,,,,,,,,,,
g03490,,,,,,,,,,
g03491,,,,,,,,,,
g03492,,,,,,,,,,
g03493,,,,,,,,,,
g03494,,,,,,,,,,
g03495,9,22,,,,,4,,,
g03496,4,,,,,23,,4,,
g03497,,,,,,,,,,
g03498,,,,,,,4,8,,4
g03499,,,,,,,35,,,
g03500,,,,,,,,,,4
g03501,,,,,,,,5,,
g03502,,,,,,,,7,,
g03503,,,,,,,,,,
g03504,,,,,,,9,,,
g03505,,102,,,,,,,,
g03506,,,,,,,,5,,
g03507,,,,,,,,,,
g03508,,,,,,,,,,
g03509,,,,,,,,,,
g03510,,,,,,,,,,
g03511,,,,,,,,,,
g03512,4,,,,,,,,,
g03513,,,,,,,,,,4
g03514,,,,,,,,,,
g03515,,,,,,,,,,
g03516,,,,,,,,,,4
g03517,,,,,,,,,,
g03518,,,,,,,,,,
g03519,,,,,,,,,,
g03520,,,,,,,,,,
g03521,,,,,,,,,,
g03522,9,,,,,,,,,
g03523,,,,,,,,,,
g03524,,,,,,,,,,
g03525,,,,,,,,,,
g03526,,,,,,,,,,
g03527,5,,5,5,,23,55,,,
g03528,,,,,,,,,,
g03529,,,,,,,,,,
g03530,,,,,,,,,,
g03531,,,,,,,,,,
g03532,,,,,,,,,,
g03533,,,,,,,,,,
g03534,,,,,,,,,,
g03535,,,,,,,58,,,5
g03536,,4,,,,,,,,4
g03537,,,,,,,,,,
g03538,,5,,,,,,,,
g03539,,,,,,,,,,
g03540,,,,,,,,,,
g03541,,,,,,,,,,
g03542,,,,,,,,,,
g03543,,,,,21,,,34,,
g03544,,,,,,,,,,4
g03545,,,,,,,,,,
g03546,,,,,,,,,,
g03547,,,,,,,,,,
g03548,5,,,,,,,4,,
g03549,,,,,,,,,,
g03550,,,,,,,,4,,4
g03551,,,,,,,72,,,
g03552,,,,,,,,,,
g03553,,,,,,,,,,6
g03554,,,,,,,,,,
g03555,,,,,,,,,,
g03556,,,,,,,,,,
g03557,,,,,,,,,,5
g03558,,,,,,,,,,
g03559,,,20,,,,,,,
g03560,,,,,,,21,,,
g03561,,,,,,,,,,
g03562,9,8,,9,,35,,5,,
g03563,,,,,,,,,,
g03564,,,,,,,,,,
g03565,,,,,,,,,,
g03566,,,,,,,,,,
g03567,,,,,,,,,,
g03568,,,,,,,,,,
g03569,,,,,,,,,,
g03570,,,,,,,,,,
g03571,,,,,4,,,,,
g03572,,,,,,,,,,
g03573,,,,,,,,,,
g03574,,,,,,,21,,,4
g03575,,,,,,,,,,
g03576,,,,,,,,,,
g03577,,,,,,,,,,
g03578,,,,,,,,,,
g03579,,,,,,,,,,4
g03580,,,,,,,97,,,
g03581,,,,,,,,,,
g03582,,,,,,9,,,,
g03583,10,,,,,,,,,
g03584,,,,,,,,,,
g03585,,,,,,21,,,,
g03586,,,,,,,,,,8
g03587,,4,,,,,,,,
g03588,,,,,,,4,,,
g03589,,,,,,,,5,,
g03590,,,,,,,,,,
g03591,,,,,,,,,,
g03592,,,,,,,,,,
g03593,,,,101,,,,,,
g03594,,,5,,,,,4,,
g03595,,,,,,,,,,4
g03596,,,,,,,,,,
g03597,,,,,,,,8,,
g03598,,,,,,,,,,
g03599,,,,,,,,,,
g03600,,,,,,,,,,
g03601,,,,,,,,,,
g03602,,,,,,35,,5,,4
g03603,,,,,,,,,,
g03604,,,,,,,,,,
g03605,,,,,,21,,,,
g03606,,,,,,,,,,
g03607,,,,,,,,,,
g03608,5,,,,,9,,,,
g03609,,,,,,,,,,
g03610,,,,,,,,,,
g03611,,,,,,,,,,
g03612,,,,,,,,,,
g03613,,,,,,,,,,
g03614,,,,,,,,,,
g03615,,,,,,,124,,,
g03616,,,,,,,,,,
g03617,,,,,,,,,,
g03618,,,,,,,,,,
g03619,,,,,,,,,,
g03620,,,,,,,,,,
g03621,,,,,,,,,,
g03622,,,,,,,,,,
g03623,,,,,,,,,,
g03624,,,,,,4,,22,,
g03625,,,,,,,,,,
g03626,,,,,,,76,,,
g03627,,,,,,49,,,,
g03628,,,,,,,,,,
g03629,,,,,,,,,,
g03630,,,,,,4,,,,
g03631,,,,,,,,,,
g03632,,,,,,,,,,
g03633,,,,,,,,,,
g03634,,,4,,,,,,,
g03635,,,5,,,,,,,
g03636,,,,,,,,,,
g03637,,,,,,,,,,
g03638,,,,,,,,,,4
g03639,,,,,,,,,,
g03640,,,,,,7,,,,
g03641,,,,,,,,,,
g03642,,,,,,,,,,
g03643,,,,,,,,,,
g03644,,,,,,,,,,
g03645,,,,,,,,,,
g03646,,,4,,,,,83,,
g03647,,,,,,,,,,
g03648,,,,,,,,5,,
g03649,,,,,,,,,,
g03650,4,,5,,,,55,,,
g03651,,,,,,,,,,5
g03652,,,,,,,,,,9
g03653,,,,,,,,,,
g03654,,,,,,,,,,
g03655,,,,,,,,,,
g03656,,,,,,,,,,
g03657,,,,,,,,,,
g03658,,,,,,,,,,
g03659,,,,,,,,,,
g03660,,,,,,,,,,
g03661,,,,,,,,,,
g03662,,,,,,,,,,
g03663,,,,,,,,,,
g03664,,,,,,,,,,
g03665,,,,,,,,,,
g03666,,,,,,,,,,
g03667,,,,,,,,,,
g03668,,,,,,,,,,
g03669,,,,,,,,,,
g03670,,,,,,,,,,
g03671,,,,,,,,,,
g03672,,,,,,,,,,
g03673,,,,,,,,,,
g03674,23,,,,,,,,,
g03675,,,,,4,21,,,,
g03676,,,,,,,,,,
g03677,,,,,,,,,,5
g03678,,,,,,,,,,9
g03679,,,,,,,,,,4
g03680,,,,,,,44,,,
g03681,,,5,,,,87,21,,4
g03682,,,,,,,,,,
g03683,,,,,,,,,,
g03684,,,,,,,,,,
g03685,,,,,,8,,,,
g03686,,,4,,137,,,49,,
g03687,,4,,,,,,,,
g03688,,,,,,,,,,
g03689,,,,,,,,,,
g03690,,,,,,,,,,
g03691,,,,,,,,5,,
g03692,,,,,22,,,,,
g03693,,,,,114,,,,,
g03694,,,,,,,,,,
g03695,,,,,,,,,,
g03696,,,,,,,,,,
g03697,,,,,,,,,,
g03698,,,,,,,,,,
g03699,,,,,49,,,,,
g03700,,,9,,,,,,,4
g03701,,,,,,,,,,
g03702,,,,,,,,,,
g03703,,,,,,7,,,,
g03704,,,,,,9,,,,
g03705,6,,,,,,,,,
g03706,,,,,,,,,,
g03707,,,,,,,,,,
g03708,,,,,,,,,,
g03709,,,,,,,,,,
g03710,,,,,,,,,,
g03711,,,,,,,,,,
g03712,,,,,,,,9,,
g03713,,,,,,,,,,
g03714,,,,,,,,,,9
g03715,,,5,,,,,,,
g03716,,4,,,,,,,,
g03717,,,,,,,,,,
g03718,,,,,,,,,,
g03719,,,,,,,,,,
g03720,,,,,,,,,,
g03721,,4,,,,,,,,
g03722,,,,,,,,,,
g03723,,,,,,,,,,
g03724,,,,,,,,,,
g03725,,,,,,,,,,
g03726,,,,,,45,,,,
g03727,,,,,,,,5,,
g03728,,,,,,,,,,9
g03729,,,,,,,,,,
g03730,,,,,,,,,,
g03731,,,,,,,35,,,5
g03732,,,8,,,,68,,,
g03733,,,,,,,,,,
g03734,,,,,,,,,,
g03735,,,,,,,,,,
g03736,,,,,,,,,,
g03737,,,,,,,,,,
g03738,,,,,,,21,,,
g03739,,,,,,,,,,4
g03740,,,,,,,,,,
g03741,,,,,9,,,,,
g03742,,,,,,,,,,
g03743,,,,,,,,,,
g03744,,,,,,,,,,
g03745,,,,,,,,,,
g03746,,,,,,,,,,
g03747,,,49,,49,,,,,
g03748,,,9,,,4,,,,
g03749,,,,,,,,,,
g03750,,,,,,,,,,
g03751,,,,,,,,,,
g03752,,,,,,,,,,
g03753,,,,,,,,,,
g03754,,,,,,,,,,
g03755,,,,,,,,,,
g03756,,,,,,,,,,
g03757,,,,,,,,,,
g03758,,,,,,,,5,,
g03759,,,,37,22,,,,,
g03760,,,,,,,,,,
g03761,,,,,,,,,,
g03762,,,,,,,,,,
g03763,,,,,,,,,,
g03764,,,,,,,,,,
g03765,,,,,,,,,,
g03766,,,,,,,,132,,
g03767,,,,,,,,,,
g03768,,,,,,,,,,
g03769,,,,,,,,,,
g03770,,,,,,,,,,
g03771,,,,,,,,,,
g03772,,,,,,,,,,
g03773,,,,,,,,,,
g03774,,,,,,,,,,
g03775,,,,,,9,,,,
g03776,,,,,,,,,,
g03777,,,,,,,,,,
g03778,,,,,,,,,,
g03779,,,,,,,,,,
g03780,,,,,,9,,,,
g03781,,,119,,34,,,5,,
g03782,,,,,,,,,,
g03783,,,,,,,,,,
g03784,,,,,,,,,,5
g03785,,4,,,,,,,,
g03786,,,,,,,,,,
g03787,,,,,,,,,,
g03788,,,,,,,,,,
g03789,,,,,,,,,,
g03790,,,,,,,,,,
g03791,,,,,,,,,,
g03792,,,,,,,,,,
g03793,,,,,,,,,,
g03794,,,,,4,,,,,
g03795,,,,,,9,,,,
g03796,,,,,,,,,,
g03797,,,,,,,,,,
g03798,,,,,,,,,,
g03799,,,,,,,,,,
g03800,,,,,,,,,,
g03801,,,,,,,,,,
g03802,,,,,,,,,,9
g03803,,,,,,,,,,8
g03804,,,,,,,,,,
g03805,,,,,,,21,,,
g03806,,,,,,,,,,
g03807,,,,,,,,,,
g03808,,,,,,,72,,,4
g03809,,,,,4,,,,,
g03810,,,,,34,,,4,,
g03811,5,,5,,,,,5,,
g03812,,,,,,,,,,
g03813,,,,,,,,,,
g03814,,,,,,,,,,
g03815,,,,,,,,,,8
g03816,,,,,,,,,,
g03817,,,,,,,,,,
g03818,,,,,,,,5,,
g03819,,,,,,,,,,
g03820,,,,,,,,,,
g03821,,,,,,,,,,
g03822,,,,,,,,,,
g03823,,,,,,,,,,
g03824,,,,,,,,,,34
g03825,,,,,,,,,,
g03826,,,,,,,,,,
g03827,,,,,,,,,,
g03828,,,,,,,,,,
g03829,,,,,,,,,,
g03830,,,,,,,,,,
g03831,,,,,5,,,,,
g03832,,,,,,,,,,
g03833,,,,,,,,,,
g03834,,,,,,,,4,,
g03835,,,,,,,,,,
g03836,,,,,,,,,,
g03837,,,10,,,,,,,
g03838,,,,,4,,,,,
g03839,,,,,,,,,,
g03840,,,,,,,,,,
g03841,,,,,,,,,,
g03842,,,,,,,,,,
g03843,,,,,,,,,,
g03844,,,,,,,,,,
g03845,,,,,,,,,,
g03846,4,,,,,8,,,,
g03847,,,143,,,,,4,,
g03848,,,,,,,,,,
g03849,,,,,,,,,,
g03850,,,,,,7,,,,
g03851,,4,,,,,,,,5
g03852,,,,,,,,,,
g03853,,,,,,,,,,
g03854,,,,,,,,,,
g03855,,,,,,,,,,
g03856,,,,,,,,,,
g03857,4,,,,,,,,,
g03858,,,,,,,,,,
g03859,,,,,,,,,,
g03860,5,,,,,,,,,
g03861,,,,,,,86,,,
g03862,,,,,,,58,,,
g03863,,,5,,34,40,,,,
g03864,,,,,,,,,,
g03865,,,,,,,,,,
g03866,4,,,,,,,,,
g03867,,,,,,,,,,
g03868,,,,,,,,,,
g03869,,,,,,,,,,
g03870,,,,,,,,,,23
g03871,,,,,4,72,63,,,
g03872,,,,,,,,,,
g03873,,,,,,,,,,
g03874,,,,,,,,,,
g03875,,,,,,,,,,
g03876,,,,,,,,,,4
g03877,,,,,,,,,,
g03878,,,,,,,,,,
g03879,,,,,,,,,,4
g03880,,,,,,,,,,
g03881,,,,,,,,,,
g03882,,,,,,,,,,
g03883,,,,,,,,,,
g03884,,,,,,,,,,
g03885,,,,,,,,,,
g03886,,,,,,,,,,4
g03887,,,,,,,,,,
g03888,,,,,,85,,,,
g03889,,,,,,,,,,
g03890,,,,,,4,,,,
g03891,,,,,,,,,,
g03892,,,5,,,,,,,
g03893,,,,,,,,,,
g03894,,,4,,,,,,,
g03895,,,,,,,,,,
g03896,,,,,,4,,,,
g03897,,,,,,,,,,
g03898,,,,,,,,,,
g03899,,,,,,,,,,
g03900,,,,,,,,,,4
g03901,,,,,,,,21,,
g03902,,,,,,,,,,
g03903,,,,,,,,,,
g03904,,,,,,,,5,,
g03905,,,,,,,,,,
g03906,,,,,,,,5,,5
g03907,,,,,,,,,,
g03908,,,,49,,,,,,
g03909,,,,,,,,,,
g03910,,,,,,,,,,
g03911,,,,,,,,,,
g03912,,,,,,,,,,
g03913,,,,,,,,,,
g03914,,,,,,,,,,
g03915,,,,,,,,,,4
g03916,,,,,,,,,,
g03917,,,,,,,,,,
g03918,,,,,,,,,,
g03919,,,,,,,,,,
g03920,,,,,,,,,,
g03921,,,,,4,,,,,
g03922,4,,,,,,,,,
g03923,,,,,,,,,,
g03924,,,,,,,,,,
g03925,,,,,,,,,,
g03926,,,,,,,,,,
g03927,,,,,,,,,,8
g03928,,,,,,,46,,,
g03929,,,,,,,,,,
g03930,,,,,,,,,,
g03931,,,,,,,,,,
g03932,,,,,,,,,,
g03933,,,,,,,,5,,4
g03934,,,,,,,,,,
g03935,,,,,,,,,,
g03936,,,,,,,,,,
g03937,,,,,,,,,,
g03938,,,,,,,,,,
g03939,,,,,,,,,,
g03940,,,4,,,,,,,
g03941,,,,,,,,,,
g03942,,,,,,,,,,4
g03943,,,,,,,,,,
g03944,,,,,,,,,,4
g03945,,,,,,,,,,
g03946,,,,,,,,,,
g03947,,,,,,,,,,
g03948,,,,,,,,,,
g03949,,,,,,,,,,
g03950,,,,,,,,,,
g03951,,,,,,9,,,,
g03952,,,,,,,,5,,
g03953,,,,,,,,,,
g03954,,5,,,,,,,,
g03955,,,4,,,,,,,
g03956,,,,,,,,,,
g03957,,,,,,,,4,,
g03958,,,,,,,,,,
g03959,,,,,,,,,,
g03960,,,,,,,,,,
g03961,,,,,,,,,,
g03962,,,,,,,,,,
g03963,,,,,,,,,,
g03964,,,,,,,,5,,
g03965,,8,,35,,59,137,9,,
g03966,,,,,,,129,,,9
g03967,,,,,,,,,,
g03968,,,,,,,,,,
g03969,,,,,,,,,,
g03970,,,,,,,,,,
g03971,,,,,,,,,,
g03972,,,,,,6,,,,
g03973,,4,,,,,,,,4
g03974,,,,,,,,,,
g03975,,,,,,,,,,
g03976,,,,,,,,,,
g03977,,,5,4,,,61,,,9
g03978,,,,,,,,,,
g03979,,,,,,,,,,
g03980,,,,,5,,,,,
g03981,,,,,5,,,,,
g03982,,,,,,,,,,
g03983,4,,,,,,,,,
g03984,35,5,89,,5,,35,,,
g03985,,,,,,,,,,
g03986,,,,,,,,,,
g03987,,,,,,86,,,,
g03988,,,,,,,,,,
g03989,,,,,,,,,,9
g03990,,,,,,,,4,,
g03991,,,,,,,,,,
g03992,,,,,,,,,,
g03993,,,,,,,,,,
g03994,,,,,,,,,,
g03995,,,,,,,,,,
g03996,,,,,,,,,,
g03997,,,,,,,,,,
g03998,,,,,,,,,,
g03999,,,,34,35,,,4,,
g04000,5,,4,,,9,20,5,,
g04001,,,,,,,,,,
g04002,,,,,,,,,,
g04003,,,,,,,,,,
g04004,,,,,,,4,,,
g04005,,,,,,,,,,
g04006,,,4,,,,,68,,9
g04007,,,,,,,59,,,
g04008,,,,,,,,,,
g04009,,,,,,,,,,
g04010,8,,9,,,,,20,,
g04011,5,,,,,,,,,
g04012,,,,,,,,,,
g04013,,,,,,,,,,
g04014,,,,,,,,,,
g04015,,,,,,,,,,
g04016,,,9,,,,,,,
g04017,,,,,,,,,,
g04018,,,,,,,,,,
g04019,,,,,,,,,,
g04020,,,,,,,,,,
g04021,,,,,,,,5,,4
g04022,,,,,,,,,,
g04023,,,,,,,,,,
g04024,,,,5,,,,,,
g04025,,5,,,,,,,,
g04026,,,,,,,,,,
g04027,,,,,,,,,,
g04028,,,,,,,,,,
g04029,,,,,,,,,,
g04030,,,,,,,,,,
g04031,,,,,,,,,,
g04032,,,,,,,,,,
g04033,,,4,,,,,,,
g04034,,,,,,,,,,
g04035,22,,,,,,,5,,
g04036,,,,,,,,,,
g04037,,,,,,,,,,
g04038,,,,,,,4,,,
g04039,,,,,,,,,,
g04040,,,,,,,,,,
g04041,,,,,,,,,,4
g04042,,,,,,,,,,
g04043,,,,,,,,5,,
g04044,,,,,,,,,,
g04045,,,,,,,,,,4
g04046,,,,,,,,6,,
g04047,,,,,,,,5,,
g04048,,,,,,,,,,
g04049,,,,,,,,,,4
g04050,,,,,,,,,,
g04051,,,,,,,,,,
g04052,,,,,,,,,,
g04053,,,,,,,,,,
g04054,,,,,,,,5,,
g04055,,,,,,,,,,
g04056,,,,,,,,,,
g04057,,,,,,,,,,
g04058,,,,,,,,,,9
g04059,,,,,,,,,,
g04060,,,,,44,,,,,9
g04061,,,,,,,,,,
g04062,,,,,,,,8,,
g04063,,,,,,,9,,,
g04064,,,,,,,,,,4
g04065,,,,,,,,,,
g04066,,,,,,,,,,
g04067,,,,,,,6,,,
g04068,,,,,,,,,,8
g04069,,,,,,,,,,
g04070,,,,,,,,,,5
g04071,,,,,,,91,,,
g04072,,,,,,,,,,
g04073,,,,,,,,,,
g04074,,,,,,,,,,
g04075,,,,,,,,,,
g04076,,,,,,,,,,
g04077,,,,,,,,,,
g04078,,,,,,,,,,
g04079,,6,,9,,6,48,,,
g04080,,,,,,,,,,
g04081,,,,9,,35,,5,,
g04082,,,,,,,,4,,
g04083,,,,10,,9,,,,
g04084,,,60,7,,,4,4,,
g04085,,,,,,,,,,
g04086,,,,,,,,5,,
g04087,,,,,,,,,,
g04088,,,,,,,,,,
g04089,,,4,,,,,,,
g04090,,,,,,,,,,
g04091,,,,,,,,,,
g04092,,,,,,,,,,
g04093,,,,,,,,,,9
g04094,,,,,,,,,,
g04095,,,,,,,,,,
g04096,,,,,,,,,,4
g04097,,,,,4,,,37,,4
g04098,,,,,,,,,,
g04099,,,,,,,,,,
g04100,,,,,,,,,,
g04101,,,,,,,,,,
g04102,,,,,,9,,,,4
g04103,,,,,,,,,,
g04104,,,,,,,,,,
g04105,,,,,,,,,,
g04106,,,,,,,4,4,,
g04107,,,,,9,,,,,
g04108,,,,,,,,4,,
g04109,,,,,,,,,,
g04110,,,,,4,,,,,
g04111,,,,,,,,,,
g04112,,,,,,,,5,,9
g04113,,,,,,,,,,
g04114,,,,,,,,,,
g04115,,,,,,,,,,
g04116,,,,,,4,,,,
g04117,,,,,,,,,,
g04118,,,,,,,,,,
g04119,,,,,,,,,,
g04120,,,,,21,,4,,,
g04121,,,,,,,,,,
g04122,,,,,,,,,,4
g04123,,,,,,,,,,
g04124,,,,,,,,,,
g04125,,,,,,,,,,
g04126,,,9,,,,,,,
g04127,,,,,,,,,,
g04128,,,,,,,,4,,
g04129,,,,,,,,,,22
g04130,,,,,,,,,,
g04131,,,,5,,,35,,,8
g04132,,,,,,,,,,
g04133,,,,,,,,,,
g04134,,,,,,,23,4,,
g04135,,,,,,,,,,
g04136,,,,,,,,,,
g04137,,,,,,,,,,
g04138,,,,,,,,,,
g04139,,,,,4,,,,,
g04140,,,,,,9,144,,,
g04141,,,,,,,,,,4
g04142,,,,,,,,,,
g04143,,,,,,,,5,,
g04144,,,,,,,,,,
g04145,,,,,,,60,,,
g04146,,,5,,,,,,,
g04147,,,,,,,,,,
g04148,,,,,,,,,,
g04149,,,,,,,,,,5
g04150,35,,,,,,,,,7
g04151,,,,,,,,,,
g04152,,,,,,,,5,,
g04153,,,,,,,,,,
g04154,,,,,,,,5,,5
g04155,,,,,,,,,,
g04156,,,,,,,35,,,
g04157,,,,,,,,,,
g04158,,,,,,,,,,
g04159,,,4,,,,,,,
g04160,,,,,,,,,,
g04161,,,,,,,,,,
g04162,,,,,,,,,,
g04163,,,,,,,,,,10
g04164,,,102,,,,46,,,
g04165,4,,,,,,,,,
g04166,,,,,,,,,,
g04167,,,,,,,,,,
g04168,,,,,,,,,,
g04169,,,,,,,,,,
g04170,,,5,,,,,,,
g04171,,,,,,,,,,
g04172,5,,5,,,,,8,,
g04173,,,,,5,,,4,,
g04174,,,,,,,,,,
g04175,,,,,,,,,,
g04176,,,,,,,,,,9
g04177,,,,,,,,5,,
g04178,,,,,,,,,,
g04179,,,,,,,,,,
g04180,,,22,,,,,,,
g04181,,,,,5,,,,,
g04182,,,,,,4,,,,
g04183,,,,,,,9,,,
g04184,,,,,,,,,,
g04185,,,,,,,,,,
g04186,,5,,,,,,,,
g04187,,,,,,,,,,
g04188,4,,,,,,,,,
g04189,,,,,,,,,,5
g04190,,4,,,,,,,,
g04191,,,,,,,,,,4
g04192,,,,,,,,,,
g04193,,,,,,,,,,
g04194,,,,,,,,,,5
g04195,,,,,9,,,,,
g04196,,,,,5,,,,,
g04197,,,,,,,,,,8
g04198,,,,,,4,,,,8
g04199,,,,,,,,,,
g04200,,,,,,,,,,
g04201,,,,,,,,,,
g04202,,,,,,,,,,
g04203,,,4,,,,,,,
g04204,,,,,,,,,,
g04205,,,,,,,,,,
g04206,,,,,,,,,,
g04207,,,,,,,,,,
g04208,,,,,,,,,,5
g04209,,,,,,,,,,
g04210,,,,,,,,,,
g04211,,,,,,,,,,
g04212,,,,,59,,,,,
g04213,,,,,,,,,,
g04214,,,,,,,,,,
g04215,,,,,,,,,,
g04216,,,,,,,,11,,
g04217,,,,,,,,,,
g04218,,,,,,,,,,
g04219,,,,,,,,,,
g04220,,,,,,,,,,
g04221,,,,,,,,,,4
g04222,,,,,,,34,,,
g04223,,,,,,,,,,
g04224,,,,,,,,,,
g04225,,,,,,,,,,
g04226,,,,,,,,,,
g04227,,,,,,,,,,
g04228,,,,,,,,,,
g04229,,,4,,,,,,,
g04230,,,,,,,,,,
g04231,,,,,5,,,,,
g04232,,,,,,,,,,
g04233,,,,,,,,,,
g04234,4,,,,,,,,,
g04235,,,,,,,,,,
g04236,,4,,,,9,,,,
g04237,,,,,,,,,,
g04238,,,,,,,,,,
g04239,,,,,,,,,,
g04240,,,,,,,,,,
g04241,,,,,,,,,,
g04242,,,,,,,,5,,
g04243,,,,,,,,,,4
g04244,,,,,,,,,,
g04245,,,,,,,,,,
g04246,,,,,,,,,,
g04247,,,,,,,,,,
g04248,,,4,,,,,35,,
g04249,,,,,,,,,,
g04250,,,,,,,,,,4
g04251,,,,,,,,,,
g04252,,,,,,,,,,
g04253,,,,,,,,,,4
g04254,,,,,,,,,,
g04255,,,,,,,,,,
g04256,,,112,,,,,,,
g04257,,,,,115,,,4,,
g04258,22,,,45,,49,,9,,
g04259,,,,,9,,,,,
g04260,,,,,,,,,,
g04261,,,,55,59,,,,,
g04262,,,,,,,,,,
g04263,,,,,,,,,,
g04264,,,,,,,,,,
g04265,,,,,,,,,,
g04266,,,,,5,,,,,
g04267,,,,,,,,,,
g04268,,,,,,,,,,
g04269,,,,,,,,,,
g04270,,,,,,,,,,
g04271,,,,,,,,,,
g04272,,,,,,,,,,
g04273,,4,,,,,,,,
g04274,,,,,,,,,,
g04275,,,,,,,,,,
g04276,,,,,,,,,,
g04277,,,,,,,,,,
g04278,,,,,,,,5,,
g04279,,,,,,,,5,,
g04280,,,,,,,,,,
g04281,,,,,,,,,,5
g04282,,,,,,,,,,
g04283,,,,,,,,,,
g04284,,,,,,,,,,
g04285,,,,,,,,,,
g04286,,,,,126,,,,,
g04287,,,,,,,,,,
g04288,,,,,,,,,,
g04289,,,,,,,,,,
g04290,,,,,,,,,,
g04291,,,,,,,,,,
g04292,,,,,,,,,,
g04293,,,,,,,,,,
g04294,,,,,,,,,,
g04295,,,,,,,,,,
g04296,,,,,,,,,,
g04297,,,,,,,,,,
g04298,,,,,,,,,,5
g04299,,,,,,,,,,
g04300,,,,,,,,,,
g04301,,,,,,,,,,
g04302,,,,,,146,,,,
g04303,,,,,,,,,,
g04304,,,,,,,,,,
g04305,,,,,,,,,,
g04306,,8,,,60,,,,,
g04307,,,,,,,,,,
g04308,,,,,,63,,,,
g04309,,,,,,,59,,,
g04310,,,,,,,,,,
g04311,22,,72,,,,,,,
g04312,,,,,,,,,,
g04313,,,,,,,,,,
g04314,,,,,,,,,,
g04315,,,,,,20,,,,
g04316,,,,,,,,,,
g04317,,,,,,,,,,
g04318,,,,,,,,5,,9
g04319,,,,,,,,,,
g04320,,,,,,,,,,
g04321,,,,,,,,,,
g04322,,,4,,,,,,,
g04323,,,,,,,,,,
g04324,,,,,148,,,,,
g04325,,,,,,,34,,,
g04326,,,,,,,,,,
g04327,,,,,,,,,,
g04328,,,,,,,,,,
g04329,,,,,,,,9,,
g04330,,,,,,,,9,,
g04331,,,,,,,,,,
g04332,,,,,,,,,,
g04333,,5,,,,,,,,
g04334,,,,,,,,,,
g04335,,,9,4,4,,,45,,
g04336,,,,,,,,,,8
g04337,,,,,,,,,,
g04338,,,,,,,,,,
g04339,,,,,,,,5,,
g04340,,,,,,,,,,
g04341,,,,,,,,,,
g04342,,,,,,,,,,4
g04343,,,,,,,,,,
g04344,,,,,,,,,,
g04345,,,,,,,,,,4
g04346,,,,,,,,,,
g04347,,,,,,,,,,
g04348,,,,,,,,,,
g04349,,,,,,,,,,
g04350,,,,,,,,,,4
g04351,,,,,,,,,,
g04352,,,,,,,,,,
g04353,,,,,,,34,,,
g04354,,,,,,,,,,
g04355,,,,,,,,,,
g04356,,,,,,,,,,4
g04357,,,,,,,,,,
g04358,,,,,,,,,,
g04359,,,,,,,,,,
g04360,,,,,,,,,,
g04361,,,,,,,,5,,
g04362,,,,,,,,,,
g04363,,,,,23,,21,,,
g04364,,,,,,,,34,,
g04365,,,,,,,,,,
g04366,,,,,,,,,,
g04367,,,,,,,,,,
g04368,,4,,,,,,,,
g04369,,,,,,9,,,,
g04370,,,,,,,,,,
g04371,,,,,,,,5,,
g04372,,,,,,,49,,,
g04373,,,,,,,,,,
g04374,,,,,,,,,,
g04375,,,,,,,35,,,
g04376,,,,,,,,,,
g04377,,,,,,,,,,
g04378,,,,,,,,,,
g04379,,,,,,,,,,
g04380,,,,,,,,5,,
g04381,,,,,,,,,,
